,player_id,name,season,round,team_rank,opponent_team_rank,team_pot,opp_pot,concede_pot,opp_concede_pot,prev_points,form_points,total_points,long_form,ict_form
21275,576,Flamini,2016/17,36,16,4,1.4444444444444444,2.0,1.8333333333333333,1.1875,1.0,1.0,1,1.2,0.6000000000000001
21637,587,Honeyman,2016/17,36,20,18,1.1764705882352942,1.7222222222222223,1.3529411764705883,0.8888888888888888,1.0,1.6666666666666667,3,1.4,2.0000000000000004
22607,628,Ndidi,2016/17,36,9,15,1.7058823529411764,1.0,1.2352941176470589,1.9411764705882355,3.0,4.333333333333333,8,3.6,5.333333333333333
22642,630,Evandro,2016/17,36,18,20,1.7222222222222223,1.1764705882352942,0.8888888888888888,1.3529411764705883,3.0,1.6666666666666667,1,1.2,0.5000000000000019
22801,640,Brady,2016/17,36,14,8,1.3888888888888888,0.6875,1.1666666666666667,1.875,2.0,2.6666666666666665,4,2.4,6.200000000000002
22816,641,Westwood,2016/17,36,14,8,1.3888888888888888,0.6875,1.1666666666666667,1.875,3.0,2.0,2,1.6,0.9333333333333332
22859,644,N'Diaye,2016/17,36,18,20,1.7222222222222223,1.1764705882352942,0.8888888888888888,1.3529411764705883,2.0,2.0,2,1.8,2.766666666666667
22887,646,Milivojevic,2016/17,36,16,4,1.4444444444444444,2.0,1.8333333333333333,1.1875,2.0,1.3333333333333333,1,3.0,2.333333333333333
22902,647,Grosicki,2016/17,36,18,20,1.7222222222222223,1.1764705882352942,0.8888888888888888,1.3529411764705883,3.0,2.333333333333333,1,2.2,4.099999999999999
23032,659,Pereira,2016/17,36,15,9,1.0,1.7058823529411764,1.9411764705882355,1.2352941176470589,0.0,0.0,1,0.0,0.0
23080,667,McTominay,2016/17,36,6,5,1.6875,2.0,0.9375,1.0,0.0,0.0,1,0.0,0.0
431,12,Sánchez,2016/17,37,5,14,2.0,1.263157894736842,1.6666666666666667,1.5263157894736843,3.0,5.666666666666668,12,5.2,9.26666666666666
467,13,Walcott,2016/17,37,5,14,2.0,1.263157894736842,1.6666666666666667,1.5263157894736843,1.0,1.6666666666666667,1,3.2,2.499999999999998
503,14,Özil,2016/17,37,5,14,2.0,1.263157894736842,1.6666666666666667,1.5263157894736843,3.0,4.0,7,5.0,7.266666666666661
575,16,Ramsey,2016/17,37,5,14,2.0,1.263157894736842,1.6666666666666667,1.5263157894736843,3.0,3.0,4,3.0,6.133333333333334
721,20,Coquelin,2016/17,37,5,14,2.0,1.263157894736842,1.6666666666666667,1.5263157894736843,1.0,2.0,2,1.6,2.6666666666666665
865,24,Xhaka,2016/17,37,5,14,2.0,1.263157894736842,1.6666666666666667,1.5263157894736843,11.0,5.0,2,4.6,3.4000000000000004
1350,37,Arter,2016/17,37,10,15,1.947368421052632,0.6842105263157895,1.368421052631579,1.3157894736842106,1.0,2.0,3,3.0,3.7999999999999954
1388,38,Pugh,2016/17,37,10,15,1.947368421052632,0.6842105263157895,1.368421052631579,1.3157894736842106,2.0,2.333333333333333,2,4.6,6.600000000000001
1540,42,Stanislas,2016/17,37,10,15,1.947368421052632,0.6842105263157895,1.368421052631579,1.3157894736842106,9.0,6.666666666666668,10,4.6,6.333333333333336
1578,43,Gosling,2016/17,37,10,15,1.947368421052632,0.6842105263157895,1.368421052631579,1.3157894736842106,1.0,1.6666666666666667,1,1.8,2.0000000000000013
1692,46,Ibe,2016/17,37,10,15,1.947368421052632,0.6842105263157895,1.368421052631579,1.3157894736842106,1.0,1.0,1,1.2,0.16666666666666688
1730,47,Lewis Cook,2016/17,37,10,15,1.947368421052632,0.6842105263157895,1.368421052631579,1.3157894736842106,2.0,3.333333333333333,6,3.0,3.6333333333333333
1768,48,King,2016/17,37,10,15,1.947368421052632,0.6842105263157895,1.368421052631579,1.3157894736842106,5.0,8.333333333333334,9,7.0,12.06666666666667
2300,62,Boyd,2016/17,37,15,10,0.6842105263157895,1.947368421052632,1.3157894736842106,1.368421052631579,2.0,3.333333333333333,1,2.8,3.366666666666668
2338,63,Arfield,2016/17,37,15,10,0.6842105263157895,1.947368421052632,1.3157894736842106,1.368421052631579,2.0,2.333333333333333,2,2.4,6.033333333333331
3050,82,Hazard,2016/17,37,1,9,1.368421052631579,1.1,1.2105263157894737,1.55,3.0,3.6666666666666665,3,4.4,7.799999999999998
3087,83,Fàbregas,2016/17,37,1,9,1.368421052631579,1.1,1.2105263157894737,1.55,12.0,6.333333333333332,3,4.6,10.93333333333333
3198,86,Willian,2016/17,37,1,9,1.368421052631579,1.1,1.2105263157894737,1.55,1.0,2.6666666666666665,1,2.0,2.833333333333332
3235,87,Matic,2016/17,37,1,9,1.368421052631579,1.1,1.2105263157894737,1.55,8.0,5.666666666666668,3,4.2,6.7
3346,90,Pedro,2016/17,37,1,9,1.368421052631579,1.1,1.2105263157894737,1.55,3.0,5.333333333333333,3,4.4,5.366666666666666
3420,92,Moses,2016/17,37,1,9,1.368421052631579,1.1,1.2105263157894737,1.55,3.0,3.0,3,2.4,5.533333333333332
4086,110,Puncheon,2016/17,37,13,18,1.3333333333333333,0.8421052631578947,1.6666666666666667,2.1578947368421053,2.0,3.0,5,3.6,4.500000000000001
4123,111,Zaha,2016/17,37,13,18,1.3333333333333333,0.8421052631578947,1.6666666666666667,2.1578947368421053,2.0,3.6666666666666665,8,3.0,5.799999999999998
4234,114,McArthur,2016/17,37,13,18,1.3333333333333333,0.8421052631578947,1.6666666666666667,2.1578947368421053,2.0,2.6666666666666665,4,2.0,3.966666666666667
4382,118,Cabaye,2016/17,37,13,18,1.3333333333333333,0.8421052631578947,1.6666666666666667,2.1578947368421053,5.0,5.333333333333333,2,5.0,4.733333333333332
4456,120,Townsend,2016/17,37,13,18,1.3333333333333333,0.8421052631578947,1.6666666666666667,2.1578947368421053,1.0,2.0,3,2.6,3.5333333333333328
4945,133,Mirallas,2016/17,37,7,16,2.1578947368421053,0.9444444444444444,2.0,1.8888888888888888,2.0,2.0,3,2.2,2.7999999999999994
4983,134,Barkley,2016/17,37,7,16,2.1578947368421053,0.9444444444444444,2.0,1.8888888888888888,1.0,4.333333333333333,10,4.0,6.899999999999995
5096,137,Barry,2016/17,37,7,16,2.1578947368421053,0.9444444444444444,2.0,1.8888888888888888,2.0,1.0,1,1.0,2.3666666666666667
5133,138,Gibson,2016/17,37,20,17,1.1052631578947372,0.9473684210526316,0.9473684210526316,1.8947368421052635,1.0,1.3333333333333333,1,1.4,1.533333333333334
5778,155,Snodgrass,2016/17,37,12,4,1.1052631578947372,1.7368421052631582,1.947368421052632,1.3157894736842106,1.0,1.0,1,2.8,0.5666666666666696
5816,156,Clucas,2016/17,37,18,13,0.8421052631578947,1.3333333333333333,2.1578947368421053,1.6666666666666667,1.0,1.6666666666666667,1,3.4,6.333333333333332
5853,157,Livermore,2016/17,37,9,1,1.1,1.368421052631579,1.55,1.2105263157894737,2.0,2.0,2,2.0,2.3333333333333357
5891,158,Elmohamady,2016/17,37,18,13,0.8421052631578947,1.3333333333333333,2.1578947368421053,1.6666666666666667,1.0,2.0,2,2.0,4.633333333333334
6043,162,Maloney,2016/17,37,18,13,0.8421052631578947,1.3333333333333333,2.1578947368421053,1.6666666666666667,4.0,2.0,1,2.0,1.9000000000000008
6563,176,Mahrez,2016/17,37,11,3,0.8947368421052632,2.0,1.8421052631578947,1.1764705882352942,9.0,4.0,0,3.8,5.000000000000003
6600,177,Albrighton,2016/17,37,11,3,0.8947368421052632,2.0,1.8421052631578947,1.1764705882352942,8.0,5.0,4,3.8,6.533333333333335
6637,178,King,2016/17,37,11,3,0.8947368421052632,2.0,1.8421052631578947,1.1764705882352942,1.0,1.3333333333333333,2,1.2,1.1666666666666663
6748,181,Gray,2016/17,37,11,3,0.8947368421052632,2.0,1.8421052631578947,1.1764705882352942,1.0,1.0,1,1.8,0.1666666666666661
6785,182,Amartey,2016/17,37,11,3,0.8947368421052632,2.0,1.8421052631578947,1.1764705882352942,2.0,1.3333333333333333,1,1.2,1.5999999999999994
7463,200,Lucas,2016/17,37,4,12,1.7368421052631582,1.1052631578947372,1.3157894736842106,1.947368421052632,3.0,3.0,1,3.2,2.5000000000000004
7538,202,Allen,2016/17,37,14,5,1.263157894736842,2.0,1.5263157894736843,1.6666666666666667,2.0,2.0,1,1.8,4.766666666666663
7576,203,Coutinho,2016/17,37,4,12,1.7368421052631582,1.1052631578947372,1.3157894736842106,1.947368421052632,3.0,7.666666666666668,19,6.6,9.933333333333332
7614,204,Can,2016/17,37,4,12,1.7368421052631582,1.1052631578947372,1.3157894736842106,1.947368421052632,3.0,5.666666666666668,3,4.4,6.066666666666664
7652,205,Lallana,2016/17,37,4,12,1.7368421052631582,1.1052631578947372,1.3157894736842106,1.947368421052632,1.0,2.333333333333333,3,2.0,5.7
7766,208,Milner,2016/17,37,4,12,1.7368421052631582,1.1052631578947372,1.3157894736842106,1.947368421052632,1.0,2.333333333333333,3,2.4,7.900000000000001
8503,228,Sterling,2016/17,37,3,11,2.0,0.8947368421052632,1.1764705882352942,1.8421052631578947,8.0,3.333333333333333,2,2.8,7.6
8575,230,Silva,2016/17,37,3,11,2.0,0.8947368421052632,1.1764705882352942,1.8421052631578947,9.0,7.333333333333332,7,6.2,12.83333333333333
8611,231,Yaya Touré,2016/17,37,3,11,2.0,0.8947368421052632,1.1764705882352942,1.8421052631578947,3.0,2.6666666666666665,2,2.8,6.033333333333332
8647,232,Navas,2016/17,37,3,11,2.0,0.8947368421052632,1.1764705882352942,1.8421052631578947,1.0,1.3333333333333333,1,1.6,2.1666666666666656
8683,233,Fernandinho,2016/17,37,3,11,2.0,0.8947368421052632,1.1764705882352942,1.8421052631578947,3.0,2.333333333333333,2,2.6,7.7
8755,235,De Bruyne,2016/17,37,3,11,2.0,0.8947368421052632,1.1764705882352942,1.8421052631578947,17.0,7.0,2,7.2,11.399999999999993
9513,256,Mata,2016/17,37,6,2,1.6470588235294117,2.473684210526316,1.0,1.0,2.0,4.0,2,5.0,5.766666666666663
9621,259,Carrick,2016/17,37,6,2,1.6470588235294117,2.473684210526316,1.0,1.0,2.0,2.0,2,1.6,3.2000000000000006
9730,262,Herrera,2016/17,37,6,2,1.6470588235294117,2.473684210526316,1.0,1.0,2.0,2.0,1,5.2,2.2333333333333303
9804,264,Schneiderlin,2016/17,37,7,16,2.1578947368421053,0.9444444444444444,2.0,1.8888888888888888,3.0,2.6666666666666665,3,2.2,2.2333333333333325
9876,266,Lingard,2016/17,37,6,2,1.6470588235294117,2.473684210526316,1.0,1.0,1.0,1.3333333333333333,2,1.6,3.766666666666668
9912,267,Martial,2016/17,37,6,2,1.6470588235294117,2.473684210526316,1.0,1.0,2.0,2.6666666666666665,5,4.4,5.2
9948,268,Mkhitaryan,2016/17,37,6,2,1.6470588235294117,2.473684210526316,1.0,1.0,2.0,1.3333333333333333,1,2.6,0.7333333333333291
10462,282,Downing,2016/17,37,19,8,1.0,1.1578947368421053,1.2222222222222223,1.4210526315789471,2.0,1.6666666666666667,1,2.4,1.366666666666666
10499,283,Clayton,2016/17,37,19,8,1.0,1.1578947368421053,1.2222222222222223,1.4210526315789471,2.0,1.6666666666666667,1,1.8,2.266666666666667
10536,284,Leadbitter,2016/17,37,19,8,1.0,1.1578947368421053,1.2222222222222223,1.4210526315789471,1.0,1.0,1,1.8,1.0666666666666664
10610,286,Forshaw,2016/17,37,19,8,1.0,1.1578947368421053,1.2222222222222223,1.4210526315789471,1.0,1.0,1,1.6,3.1
10721,289,Fischer,2016/17,37,19,8,1.0,1.1578947368421053,1.2222222222222223,1.4210526315789471,1.0,2.0,4,2.8,3.2666666666666644
10758,290,de Roon,2016/17,37,19,8,1.0,1.1578947368421053,1.2222222222222223,1.4210526315789471,2.0,1.3333333333333333,1,1.4,3.5999999999999983
11267,304,Redmond,2016/17,37,8,19,1.1578947368421053,1.0,1.4210526315789471,1.2222222222222223,1.0,3.6666666666666665,7,2.8,2.733333333333336
11303,305,Davis,2016/17,37,8,19,1.1578947368421053,1.0,1.4210526315789471,1.2222222222222223,3.0,2.333333333333333,1,2.0,2.2333333333333356
11447,309,Clasie,2016/17,37,8,19,1.1578947368421053,1.0,1.4210526315789471,1.2222222222222223,11.0,4.666666666666667,2,3.4,1.9999999999999991
11483,310,Oriol Romeu,2016/17,37,8,19,1.1578947368421053,1.0,1.4210526315789471,1.2222222222222223,3.0,2.6666666666666665,2,3.2,2.2666666666666644
11519,311,Rodriguez,2016/17,37,8,19,1.1578947368421053,1.0,1.4210526315789471,1.2222222222222223,1.0,5.0,13,3.4,3.400000000000001
11555,312,Højbjerg,2016/17,37,8,19,1.1578947368421053,1.0,1.4210526315789471,1.2222222222222223,1.0,2.0,2,1.6,2.966666666666665
12182,329,Whelan,2016/17,37,14,5,1.263157894736842,2.0,1.5263157894736843,1.6666666666666667,2.0,2.333333333333333,2,1.8,2.1666666666666674
12256,331,Arnautovic,2016/17,37,14,5,1.263157894736842,2.0,1.5263157894736843,1.6666666666666667,8.0,5.333333333333333,5,5.6,6.8666666666666645
12330,333,Shaqiri,2016/17,37,14,5,1.263157894736842,2.0,1.5263157894736843,1.6666666666666667,2.0,2.333333333333333,2,4.4,7.533333333333332
12922,349,Larsson,2016/17,37,20,17,1.1052631578947372,0.9473684210526316,0.9473684210526316,1.8947368421052635,4.0,1.0,1,1.6,4.866666666666668
13033,352,Khazri,2016/17,37,20,17,1.1052631578947372,0.9473684210526316,0.9473684210526316,1.8947368421052635,1.0,1.0,0,2.8,5.8000000000000025
13600,367,Cork,2016/17,37,17,20,0.9473684210526316,1.1052631578947372,1.8947368421052635,0.9473684210526316,1.0,1.3333333333333333,1,1.8,0.5333333333333321
13638,368,Sigurdsson,2016/17,37,17,20,0.9473684210526316,1.1052631578947372,1.8947368421052635,0.9473684210526316,3.0,6.333333333333332,6,5.4,8.53333333333333
13714,370,Britton,2016/17,37,17,20,0.9473684210526316,1.1052631578947372,1.8947368421052635,0.9473684210526316,3.0,2.333333333333333,3,2.4,0.5666666666666661
13790,372,Ki Sung-yueng,2016/17,37,17,20,0.9473684210526316,1.1052631578947372,1.8947368421052635,0.9473684210526316,3.0,3.6666666666666665,6,3.2,1.9333333333333336
13866,374,Ayew,2016/17,37,12,4,1.1052631578947372,1.7368421052631582,1.947368421052632,1.3157894736842106,6.0,3.6666666666666665,2,4.2,4.400000000000001
13904,375,Fer,2016/17,37,17,20,0.9473684210526316,1.1052631578947372,1.8947368421052635,0.9473684210526316,1.0,1.0,1,1.2,1.8333333333333333
14463,390,Dier,2016/17,37,2,6,2.473684210526316,1.6470588235294117,1.0,1.0,2.0,2.333333333333333,2,2.6,3.900000000000001
14500,391,Dembélé,2016/17,37,2,6,2.473684210526316,1.6470588235294117,1.0,1.0,1.0,1.0,1,2.6,0.2333333333333322
14537,392,Chadli,2016/17,37,9,1,1.1,1.368421052631579,1.55,1.2105263157894737,2.0,1.6666666666666667,1,1.8,3.3000000000000025
14611,394,Eriksen,2016/17,37,2,6,2.473684210526316,1.6470588235294117,1.0,1.0,2.0,5.333333333333333,8,6.8,10.799999999999995
14724,397,Carroll,2016/17,37,17,20,0.9473684210526316,1.1052631578947372,1.8947368421052635,0.9473684210526316,3.0,2.6666666666666665,3,3.8,2.933333333333332
14761,398,Alli,2016/17,37,2,6,2.473684210526316,1.6470588235294117,1.0,1.0,2.0,4.0,2,4.2,8.33333333333333
14835,400,Wanyama,2016/17,37,2,6,2.473684210526316,1.6470588235294117,1.0,1.0,2.0,4.333333333333333,8,2.8,6.000000000000001
14909,402,Son,2016/17,37,2,6,2.473684210526316,1.6470588235294117,1.0,1.0,2.0,2.333333333333333,2,3.6,5.700000000000002
15427,416,Capoue,2016/17,37,16,7,0.9444444444444444,2.1578947368421053,1.8888888888888888,2.0,2.0,1.6666666666666667,2,3.0,2.8666666666666663
15575,420,Behrami,2016/17,37,16,7,0.9444444444444444,2.1578947368421053,1.8888888888888888,2.0,1.0,1.0,1,1.4,1.4333333333333331
15649,422,Amrabat,2016/17,37,16,7,0.9444444444444444,2.1578947368421053,1.8888888888888888,2.0,2.0,1.6666666666666667,1,2.0,5.6000000000000005
16278,439,Fletcher,2016/17,37,9,1,1.1,1.368421052631579,1.55,1.2105263157894737,2.0,1.6666666666666667,2,1.8,1.866666666666668
16389,442,Yacob,2016/17,37,9,1,1.1,1.368421052631579,1.55,1.2105263157894737,1.0,1.0,1,1.0,0.9666666666666658
16463,444,McClean,2016/17,37,9,1,1.1,1.368421052631579,1.55,1.2105263157894737,2.0,1.0,0,1.0,3.0000000000000004
17142,462,Lanzini,2016/17,37,12,4,1.1052631578947372,1.7368421052631582,1.947368421052632,1.3157894736842106,9.0,4.666666666666667,2,3.8,9.3
17256,465,Nordtveit,2016/17,37,12,4,1.1052631578947372,1.7368421052631582,1.947368421052632,1.3157894736842106,3.0,2.6666666666666665,2,2.0,2.4333333333333336
17294,466,Feghouli,2016/17,37,12,4,1.1052631578947372,1.7368421052631582,1.947368421052632,1.3157894736842106,1.0,1.3333333333333333,1,2.0,3.0333333333333363
17560,473,Gudmundsson,2016/17,37,15,10,0.6842105263157895,1.947368421052632,1.3157894736842106,1.368421052631579,1.0,2.0,4,1.6,1.833333333333332
17636,475,Grujic,2016/17,37,4,12,1.7368421052631582,1.1052631578947372,1.3157894736842106,1.947368421052632,1.0,0.6666666666666666,1,0.8,1.0666666666666664
17895,482,Doucouré,2016/17,37,16,7,0.9444444444444444,2.1578947368421053,1.8888888888888888,2.0,2.0,2.0,2,2.2,4.933333333333335
18006,485,Wijnaldum,2016/17,37,4,12,1.7368421052631582,1.1052631578947372,1.3157894736842106,1.947368421052632,3.0,5.666666666666668,11,4.6,5.033333333333333
18043,486,Sobhi,2016/17,37,14,5,1.263157894736842,2.0,1.5263157894736843,1.6666666666666667,1.0,1.0,1,1.4,0.5333333333333309
18118,488,Gueye,2016/17,37,7,16,2.1578947368421053,0.9444444444444444,2.0,1.8888888888888888,2.0,2.0,3,1.2,5.333333333333336
18154,489,Sané,2016/17,37,3,11,2.0,0.8947368421052632,1.1764705882352942,1.8421052631578947,3.0,5.666666666666668,11,5.6,10.499999999999998
18968,511,Field,2016/17,37,9,1,1.1,1.368421052631579,1.55,1.2105263157894737,1.0,0.6666666666666666,0,0.8,0.3333333333333333
19006,512,Davies,2016/17,37,7,16,2.1578947368421053,0.9444444444444444,2.0,1.8888888888888888,2.0,2.333333333333333,3,2.0,2.566666666666668
19895,536,Fraser,2016/17,37,10,15,1.947368421052632,0.6842105263157895,1.368421052631579,1.3157894736842106,1.0,3.6666666666666665,4,3.4,4.966666666666667
20106,542,Fernandes,2016/17,37,12,4,1.1052631578947372,1.7368421052631582,1.947368421052632,1.3157894736842106,1.0,1.6666666666666667,1,1.8,1.6666666666666652
20419,551,Boufal,2016/17,37,8,19,1.1578947368421053,1.0,1.4210526315789471,1.2222222222222223,1.0,1.0,1,1.2,2.333333333333336
20693,559,Ndong,2016/17,37,20,17,1.1052631578947372,0.9473684210526316,0.9473684210526316,1.8947368421052635,3.0,2.333333333333333,2,2.2,3.0333333333333328
20728,560,Hendrick,2016/17,37,15,10,0.6842105263157895,1.947368421052632,1.3157894736842106,1.368421052631579,2.0,2.333333333333333,2,2.0,2.299999999999999
20898,565,Nkoudou,2016/17,37,2,6,2.473684210526316,1.6470588235294117,1.0,1.0,1.0,1.0,1,1.0,0.2666666666666666
22091,603,Woodburn,2016/17,37,4,12,1.7368421052631582,1.1052631578947372,1.3157894736842106,1.947368421052632,1.0,1.0,1,1.0,1.2999999999999998
22608,628,Ndidi,2016/17,37,11,3,0.8947368421052632,2.0,1.8421052631578947,1.1764705882352942,8.0,4.333333333333333,2,3.4,4.533333333333334
22643,630,Evandro,2016/17,37,18,13,0.8421052631578947,1.3333333333333333,2.1578947368421053,1.6666666666666667,1.0,2.0,2,1.4,1.2333333333333352
22677,632,Narsingh,2016/17,37,17,20,0.9473684210526316,1.1052631578947372,1.8947368421052635,0.9473684210526316,1.0,1.0,1,1.4,1.5000000000000002
22802,640,Brady,2016/17,37,15,10,0.6842105263157895,1.947368421052632,1.3157894736842106,1.368421052631579,4.0,2.0,0,2.2,4.666666666666669
22817,641,Westwood,2016/17,37,15,10,0.6842105263157895,1.947368421052632,1.3157894736842106,1.368421052631579,2.0,2.333333333333333,2,1.8,1.2
22860,644,N'Diaye,2016/17,37,18,13,0.8421052631578947,1.3333333333333333,2.1578947368421053,1.6666666666666667,2.0,1.6666666666666667,1,1.8,1.2333333333333336
22888,646,Milivojevic,2016/17,37,13,18,1.3333333333333333,0.8421052631578947,1.6666666666666667,2.1578947368421053,1.0,4.333333333333333,10,3.2,4.266666666666667
22903,647,Grosicki,2016/17,37,18,13,0.8421052631578947,1.3333333333333333,2.1578947368421053,1.6666666666666667,1.0,2.0,2,2.2,4.533333333333332
432,12,Sánchez,2016/17,38,5,7,2.055555555555556,1.0526315789473684,1.0,1.7894736842105263,12.0,8.0,9,5.6,9.899999999999991
504,14,Özil,2016/17,38,5,7,2.055555555555556,1.0526315789473684,1.0,1.7894736842105263,7.0,5.0,5,4.0,10.233333333333327
576,16,Ramsey,2016/17,38,5,7,2.055555555555556,1.0526315789473684,1.0,1.7894736842105263,4.0,5.666666666666668,10,4.0,7.066666666666667
722,20,Coquelin,2016/17,38,5,7,2.055555555555556,1.0526315789473684,1.0,1.7894736842105263,2.0,1.3333333333333333,1,1.6,1.4999999999999998
758,21,Iwobi,2016/17,38,5,7,2.055555555555556,1.0526315789473684,1.0,1.7894736842105263,1.0,1.0,1,1.6,2.0333333333333337
866,24,Xhaka,2016/17,38,5,7,2.055555555555556,1.0526315789473684,1.0,1.7894736842105263,2.0,5.0,2,3.8,3.266666666666667
1389,38,Pugh,2016/17,38,9,12,1.1578947368421053,1.6666666666666667,1.7894736842105263,1.2222222222222223,2.0,2.0,2,4.6,4.600000000000001
1427,39,Surman,2016/17,38,9,12,1.1578947368421053,1.6666666666666667,1.7894736842105263,1.2222222222222223,1.0,2.0,2,1.2,2.566666666666666
1541,42,Stanislas,2016/17,38,9,12,1.1578947368421053,1.6666666666666667,1.7894736842105263,1.2222222222222223,10.0,9.333333333333334,9,6.0,9.233333333333336
1579,43,Gosling,2016/17,38,9,12,1.1578947368421053,1.6666666666666667,1.7894736842105263,1.2222222222222223,1.0,1.6666666666666667,3,2.2,2.666666666666668
1693,46,Ibe,2016/17,38,9,12,1.1578947368421053,1.6666666666666667,1.7894736842105263,1.2222222222222223,1.0,1.0,1,1.2,0.20000000000000026
2339,63,Arfield,2016/17,38,16,11,1.368421052631579,0.8947368421052632,1.2105263157894737,1.7894736842105263,2.0,2.0,2,2.2,4.899999999999999
3051,82,Hazard,2016/17,38,1,20,2.333333333333333,1.1666666666666667,1.0555555555555556,1.5555555555555556,3.0,5.0,9,5.8,11.266666666666666
3088,83,Fàbregas,2016/17,38,1,20,2.333333333333333,1.1666666666666667,1.0555555555555556,1.5555555555555556,3.0,7.666666666666668,8,6.2,13.233333333333327
3199,86,Willian,2016/17,38,1,20,2.333333333333333,1.1666666666666667,1.0555555555555556,1.5555555555555556,1.0,3.0,7,3.2,5.799999999999998
3347,90,Pedro,2016/17,38,1,20,2.333333333333333,1.1666666666666667,1.0555555555555556,1.5555555555555556,3.0,5.333333333333333,10,6.0,7.533333333333332
3421,92,Moses,2016/17,38,1,20,2.333333333333333,1.1666666666666667,1.0555555555555556,1.5555555555555556,3.0,2.6666666666666665,2,2.6,7.933333333333334
